"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"216917_s_at",-36.1654651162791,424.080546511628,-0.878140494628225,0.382338922923747,0.663524783450923,-4.5971883180833
"214575_s_at",8.20483720930234,81.6514372093023,0.878062664503034,0.382380915683294,0.66354598116742,-4.59718951052658
"213479_at",17.1027418604651,130.951945348837,0.877853682805603,0.382493684693411,0.663650150789191,-4.59719271185217
"207869_s_at",9.08062325581395,63.7865697674419,0.877841033641341,0.38250051099877,0.663650150789191,-4.5971929055972
"217544_at",-112.279186046512,1425.39503488372,-0.877655645281203,0.382600567241635,0.663772067879581,-4.59719574484919
"AFFX-r2-Ec-bioD-3_at",66.032069767442,1156.80840697674,0.87752276142972,0.382672296238109,0.663777750303259,-4.59719777963049
"214930_at",-5.6534046511628,77.016511627907,-0.877516595731659,0.382675624606347,0.663777750303259,-4.59719787403542
"202129_s_at",29.5901209302326,247.231686046512,0.877484023243995,0.382693208192163,0.663777750303259,-4.59719837275224
"209250_at",201.296209302325,2310.78524418605,0.877291701572328,0.382797039352418,0.663860168670248,-4.59720131702234
"217277_at",12.6389441860465,142.932348837209,0.877283445437873,0.382801497090563,0.663860168670248,-4.59720144340233
"206190_at",21.8816395348837,118.305473255814,0.877230467605836,0.382830102204043,0.663860168670248,-4.59720225432811
"217281_x_at",-5.87576511627904,84.2601360465116,-0.877145228395498,0.382876129483923,0.663888319452982,-4.59720355897608
"202568_s_at",-46.5514093023256,420.306774418605,-0.877085832776738,0.382908203838482,0.663892274053292,-4.59720446799684
"204940_at",-40.4797186046512,272.403298837209,-0.876894764025779,0.383011394645314,0.663913376853625,-4.5972073918075
"204268_at",-63.865930232558,774.478011627907,-0.876891090325193,0.383013378876564,0.663913376853625,-4.59720744801792
"220534_at",-67.2869069767443,888.860779069767,-0.876882665956579,0.383017929052596,0.663913376853625,-4.59720757691632
"207950_s_at",-66.1902325581395,852.06388372093,-0.876802608092306,0.383061171645823,0.663913376853625,-4.59720880179493
"220861_at",27.0336604651163,266.920155813953,0.876787470909711,0.383069348211958,0.663913376853625,-4.59720903338042
"210472_at",-26.0697023255814,233.661093023256,-0.876633683562771,0.383152424819937,0.664005714906101,-4.59721138597212
"210924_at",-94.9768139534883,1096.70984883721,-0.876531502125055,0.383207629896702,0.66404974080319,-4.59721294889234
"38964_r_at",-156.241046511628,2200.01861627907,-0.876464285412982,0.383243947451797,0.664060874322626,-4.59721397691239
"206431_x_at",-107.033558139535,1102.70022093023,-0.87640930130946,0.38327365725725,0.664060874322626,-4.59721481778899
"213939_s_at",28.206511627907,198.88443255814,0.876172446589641,0.383401654433693,0.664230995626339,-4.59721843944681
"210372_s_at",-35.6857093023256,410.384075581395,-0.876034933918274,0.383475979017548,0.664308111672862,-4.59722054166891
"207342_at",-30.0927418604651,175.557924418605,-0.875923350956835,0.3835362953831,0.664346154748627,-4.5972222472572
"214242_at",-23.9352372093022,282.165711627907,-0.87588400061343,0.383557567690216,0.664346154748627,-4.59722284869228
"213482_at",-12.3849441860465,181.078341860465,-0.875763439268026,0.383622746233475,0.664349232513812,-4.59722469120322
"204235_s_at",-19.3340604651163,132.640453488372,-0.875711949803169,0.383650584856515,0.664349232513812,-4.59722547803017
"207704_s_at",37.2396744186045,447.620581395349,0.875593601224483,0.383714576726576,0.664349232513812,-4.59722728638337
"220090_at",-20.4097255813953,221.49118372093,-0.87553510497999,0.383746208493808,0.664349232513812,-4.59722818011247
"211666_x_at",264.399186046512,3457.50959302326,0.875521834708351,0.383753384601798,0.664349232513812,-4.59722838285299
"200642_at",-238.522976744185,3087.40730232558,-0.875512547633825,0.383758406783063,0.664349232513812,-4.59722852473726
"204712_at",97.7113255813954,746.507593023256,0.875473940021127,0.383779285102164,0.664349232513812,-4.59722911455365
"220555_s_at",-35.6109069767441,423.552848837209,-0.875439596601731,0.383797858015092,0.664349232513812,-4.597229639204
"202191_s_at",-53.8697813953488,504.638006976744,-0.875311443207445,0.383867168282822,0.664417594441986,-4.59723159677564
"206910_x_at",-87.3146976744187,968.641395348837,-0.875143004911044,0.38395827802751,0.664522804986075,-4.59723416928766
"213639_s_at",33.9066697674419,320.922944186046,0.874933148976095,0.384071809776807,0.664522804986075,-4.59723737369177
"206780_at",-93.488162790698,1181.3931744186,-0.874915172308338,0.384081536099447,0.664522804986075,-4.59723764815279
"220944_at",-134.481465116278,2036.50763953488,-0.874911396073329,0.384083579260673,0.664522804986075,-4.59723770580623
"221776_s_at",31.1241418604651,239.287370930233,0.874855976928634,0.38411356499712,0.664522804986075,-4.59723855188719
"207479_at",-24.0795372093023,134.036408139535,-0.874849902661521,0.38411685170042,0.664522804986075,-4.59723864461954
"222195_s_at",-11.7643209302325,195.018409302326,-0.874813207359866,0.38413670740141,0.664522804986075,-4.59723920481244
"214196_s_at",32.6056372093022,256.241913953488,0.87469724594172,0.384199457925523,0.66457976408589,-4.5972409749381
"202483_s_at",-122.581046511628,1714.91159302326,-0.874242574799367,0.384445556954714,0.664953841932926,-4.59724791320971
"213780_at",92.3821860465116,708.868,0.874101094978331,0.384522155497154,0.665018713582941,-4.5972500714787
"206980_s_at",-4.62868604651163,33.4923244186047,-0.874049878285154,0.384549887051703,0.665018713582941,-4.59725085270423
"204844_at",-77.458081395349,736.185029069767,-0.873981557703911,0.384586881536495,0.665018713582941,-4.59725189475239
"213410_at",75.4427441860463,895.76088372093,0.873911401134517,0.384624872484247,0.665018713582941,-4.59725296472188
"217674_at",-36.6412697674418,268.246541860465,-0.873871976503702,0.384646222601831,0.665018713582941,-4.59725356595709
"202039_at",23.6843209302325,143.402937209302,0.873842606755442,0.384662128051453,0.665018713582941,-4.59725401383589
"221890_at",-7.23982093023255,99.6420965116279,-0.873631522709558,0.384776454545598,0.665164758466995,-4.59725723236949
"215546_at",-21.6607534883721,224.523990697674,-0.873356454186658,0.38492546778305,0.665320904442864,-4.59726142538964
"217210_at",-11.5445372093023,62.0612779069767,-0.873314282092259,0.384948316902026,0.665320904442864,-4.59726206812936
"217058_at",-14.8559069767441,167.657744186047,-0.873299449834251,0.384956353317859,0.665320904442864,-4.59726229417887
"214568_at",-16.4954162790698,184.498145348837,-0.873214397398716,0.385002438454253,0.665348948043751,-4.59726359034024
"218355_at",-57.1548837209302,433.674325581395,-0.873048581138514,0.38509229483825,0.665445440884184,-4.59726611695627
"206096_at",-8.86761395348837,118.927176744186,-0.873001149644367,0.38511800052248,0.665445440884184,-4.59726683960587
"213056_at",-76.3763023255817,1114.0408255814,-0.872912212867514,0.385166203034484,0.665465871812163,-4.59726819451329
"220958_at",-116.671744186047,1522.04596511628,-0.872869132723127,0.385189553230413,0.665465871812163,-4.59726885076991
"219464_at",-170.107418604651,1106.02894186047,-0.872764770483161,0.385246123050056,0.665512005575967,-4.59727044043101
"216431_at",-102.604255813954,1654.74143023256,-0.872455461663919,0.385413815039144,0.665750080660252,-4.59727515079156
"214650_x_at",-94.5207441860464,1119.8933255814,-0.872278270695828,0.385509899691233,0.665831091678758,-4.59727784844777
"221559_s_at",72.5317209302327,874.599093023256,0.872224923101287,0.385538831199359,0.665831091678758,-4.59727866053838
"37020_at",-5.63052093023258,68.4996860465116,-0.872184214044406,0.385560909474252,0.665831091678758,-4.59727928020499
"202020_s_at",-136.123767441861,1841.63965116279,-0.872133301330463,0.385588522738193,0.665831091678758,-4.59728005515073
"1494_f_at",-73.5018604651164,846.68823255814,-0.872093487813583,0.385610117045028,0.665831091678758,-4.59728066112444
"204217_s_at",29.8426674418605,220.467138372093,0.871826986762617,0.385754682929363,0.666029102720827,-4.59728471666338
"212725_s_at",104.016511627907,1375.24006976744,0.87163150041828,0.385860747667392,0.666160613641628,-4.59728769075981
"212772_s_at",-44.2137441860464,690.316941860465,-0.871531059361568,0.385915250872326,0.666203093832356,-4.59728921860291
"50314_i_at",49.8935511627907,342.948470930233,0.871376815318745,0.385998958975475,0.666278007410121,-4.59729156453077
"217273_at",-14.0347372093023,165.186210465116,-0.871340907105172,0.386018447949767,0.666278007410121,-4.59729211060833
"211570_s_at",16.8354444186047,80.2125384883721,0.871251024274384,0.386067234014985,0.66630499336657,-4.59729347741479
"203736_s_at",-37.8655674418604,328.819846511628,-0.871201922932191,0.386093886565954,0.66630499336657,-4.59729422401862
"210929_s_at",-13.6832139534883,160.469439534884,-0.87099429797952,0.386206599476975,0.666437062140687,-4.59729738058299
"221833_at",65.6365581395347,772.642139534884,0.870868799642316,0.386274738401588,0.666437062140687,-4.59729928820767
"204566_at",-65.803348837209,954.87611627907,-0.870854503750374,0.386282500784666,0.666437062140687,-4.59729950549409
"222187_x_at",57.0116139534884,504.780481395349,0.870840608018626,0.386290045981651,0.666437062140687,-4.59729971669509
"206779_s_at",-23.2095651162791,155.213196511628,-0.870741561890228,0.386343829360422,0.666478249565555,-4.59730122200136
"211503_s_at",45.7032790697677,711.313546511628,0.870435730841066,0.386509929086753,0.666639670762066,-4.5973058689888
"216265_x_at",-43.7091837209302,453.81621744186,-0.870411850069094,0.386522900825847,0.666639670762066,-4.59730623178182
"209246_at",34.6737209302325,278.453181395349,0.870403236504055,0.386527579673878,0.666639670762066,-4.59730636263542
"211090_s_at",-73.1786325581395,694.790893023256,-0.87031286609312,0.386576670576816,0.666639670762066,-4.59730773542875
"202130_at",-102.070511627907,1553.89360465116,-0.870293876186586,0.386586986742693,0.666639670762066,-4.59730802388196
"203870_at",51.4785116279071,580.663418604651,0.869928711430022,0.386785393811307,0.666888301860338,-4.59731356948676
"214604_at",-33.9872558139535,376.258860465116,-0.869910358285467,0.386795367399463,0.666888301860338,-4.59731384814903
"208968_s_at",-94.630906976744,1396.3143372093,-0.869863277171786,0.386820953262347,0.666888301860338,-4.59731456297223
"207047_s_at",73.5753255813952,860.573825581395,0.869734338755902,0.386891029215313,0.666952900476735,-4.59731652042749
"208728_s_at",-52.1885116279069,545.902558139535,-0.869650919806461,0.386936370270045,0.666952900476735,-4.597317786688
"207358_x_at",-115.429860465116,1558.5211627907,-0.869629126888332,0.386948216010557,0.666952900476735,-4.59731811747496
"210515_at",17.872565116279,145.937196511628,0.869512969679795,0.387011358124494,0.666954175600417,-4.59731988044898
"205237_at",-43.4341930232558,357.250505813954,-0.869495393572415,0.387020912910638,0.666954175600417,-4.59732014719026
"211588_s_at",-15.0020046511628,152.151404651163,-0.869462584601051,0.387038749032401,0.666954175600417,-4.59732064509697
"216529_at",102.845651162791,1002.03661627907,0.869345121340387,0.387102610415144,0.666965602386433,-4.59732242756276
"215494_at",-12.7031395348837,77.1473093023256,-0.869310208860343,0.38712159258317,0.666965602386433,-4.5973229573032
"208003_s_at",-68.4294883720931,948.465139534884,-0.869285228659424,0.387135174853751,0.666965602386433,-4.59732333632475
"220770_s_at",50.6692604651163,479.294697674419,0.869096707865769,0.387237687188317,0.667090636537864,-4.59732619638884
"213328_at",50.621488372093,406.017,0.868924972014533,0.387331087002893,0.66719995452114,-4.5973288012861
"207205_at",-109.918279069767,1467.17627906977,-0.868842318401534,0.38737604376523,0.667225816125888,-4.59733005480279
"217663_at",-36.9603232558139,384.45811744186,-0.868757544295014,0.387422157264979,0.66725366597121,-4.59733134035913
"205266_at",-9.31607674418605,122.281805813953,-0.868544378001476,0.387538125690491,0.667310529114172,-4.5973345723829
"212401_s_at",-83.6460465116277,1514.674,-0.868505912772598,0.387559054144321,0.667310529114172,-4.59733515551053
"210872_x_at",-59.9453023255815,632.607325581395,-0.868499347244325,0.387562626436857,0.667310529114172,-4.59733525504055
"207734_at",-63.8301860465119,1131.07711627907,-0.868402881300071,0.387615115744711,0.667310529114172,-4.5973367173308
"204944_at",-25.305011627907,215.576594186047,-0.868388019004435,0.387623203048854,0.667310529114172,-4.5973369426087
"213181_s_at",-22.5333790697674,170.648126744186,-0.868366604954147,0.38763485566817,0.667310529114172,-4.59733726718945
"213286_at",-8.31223488372095,80.8667197674419,-0.868053856901455,0.387805064675999,0.667506582853621,-4.59734200674803
"210861_s_at",82.0189302325583,790.557906976744,0.868000539627381,0.387834086524346,0.667506582853621,-4.59734281458335
"211055_s_at",38.1592232558139,286.741097674419,0.86794223365536,0.38786582538046,0.667506582853621,-4.59734369794997
"203119_at",-96.9076744186049,961.622069767442,-0.867882180252475,0.387898517134547,0.667506582853621,-4.59734460773123
"203077_s_at",-76.1426976744187,907.456372093023,-0.867795495623281,0.38794570935707,0.667506582853621,-4.59734592085608
"204742_s_at",-30.5729581395349,259.317237209302,-0.867751874602656,0.387969458546066,0.667506582853621,-4.59734658159255
"212027_at",63.303441860465,936.04423255814,0.867728633251007,0.387982112521231,0.667506582853621,-4.59734693362094
"208750_s_at",37.7861813953489,385.355909302326,0.867717106422236,0.387988388507835,0.667506582853621,-4.59734710821029
"221205_at",-63.4307116279072,619.640876744186,-0.867579902447739,0.388063096482344,0.667575483624969,-4.59734918617741
"215901_at",-18.5261790697674,131.880731395349,-0.867533517911259,0.388088355018528,0.667575483624969,-4.59734988860384
"44065_at",-40.2260000000001,558.755930232558,-0.867111068358768,0.388318445353221,0.667919715770423,-4.59735628432018
"216749_at",-19.0743534883721,137.13418372093,-0.867032945546385,0.388361004795302,0.667941360748204,-4.59735746673867
"203172_at",-6.68045581395349,87.6325534883721,-0.866838266701499,0.388467073758944,0.668072223861275,-4.59736041282964
"211716_x_at",-81.4406976744185,1225.91730232558,-0.866628169246304,0.388581563551559,0.668217547508828,-4.59736359153522
"214276_at",-99.8581627906976,1290.43110465116,-0.866495380102088,0.388653935999687,0.668290427955939,-4.59736560020778
"208340_at",-6.33679302325585,73.2234825581395,-0.866434896492894,0.388686903412186,0.668295545426986,-4.59736651503172
"200004_at",261.071627906977,3672.31162790698,0.866281601948023,0.388770466446317,0.668387647853043,-4.59736883335929
"207214_at",-75.2546046511628,888.939023255814,-0.866193230195523,0.388818644201544,0.668418905164559,-4.59737016965658
"204222_s_at",-67.7029069767441,798.513639534884,-0.866109010526626,0.388864561801529,0.668434766233907,-4.59737144304642
"216080_s_at",-29.1870046511628,232.268572093023,-0.866029311114357,0.388908017995613,0.668434766233907,-4.59737264798054
"203994_s_at",13.944911627907,101.347058139535,0.865959196874757,0.388946250350866,0.668434766233907,-4.59737370791287
"60794_f_at",57.6285953488371,590.324330232558,0.865956243833827,0.388947860655604,0.668434766233907,-4.59737375255283
"214287_s_at",-51.8944534883722,396.748931395349,-0.865731107465455,0.389070640554858,0.668594207101404,-4.5973771554174
"217418_x_at",-85.7963953488371,1053.23673255814,-0.86551316337654,0.389189520952553,0.668643352225312,-4.59738044875926
"208343_s_at",-12.9876302325581,98.2455918604651,-0.865476617052989,0.389209457815425,0.668643352225312,-4.59738100093049
